"","match","int_corr","race_dif","age_dif","field_cd_dif","undergrd_dif","imprace_dif","imprelig_dif","from_dif","goal_dif","date_dif","go_out_dif","career_c_dif","sports_dif","tvsports_dif","exercise_dif","dining_dif","museums_dif","art_dif","hiking_dif","gaming_dif","clubbing_dif","reading_dif","tv_dif","theater_dif","movies_dif","concerts_dif","music_dif","shopping_dif","yoga_dif","exphappy_dif","attr1_1_dif","sinc1_1_dif","intel1_1_dif","fun1_1_dif","amb1_1_dif","shar1_1_dif","attr2_1_dif","sinc2_1_dif","intel2_1_dif","fun2_1_dif","amb2_1_dif","shar2_1_dif","attr3_1_dif","sinc3_1_dif","intel3_1_dif","fun3_1_dif","amb3_1_dif","id_1","id_2"
"3105",1,0.64,1,1,1,1,2,9,1,1,0,1,1,5,0,0,4,1,1,7,0,1,0,5,2,2,5,1,3,5,2,0,0,20,0,0,20,10,10,10,20,0,10,1,0,2,4,0,390,415
"3106",0,0.35,0,4,1,1,2,3,1,1,1,1,1,1,7,2,2,1,0,3,1,3,2,4,4,3,1,2,1,1,2,15,21,14,12,4,0,62,28,17,3,6,8,1,2,1,2,2,391,397
"3107",0,0.26,0,1,1,1,6,3,1,1,1,0,1,4,0,4,2,1,0,0,8,1,2,6,4,4,1,0,2,0,4,10,10,25,20,10,5,60,20,20,0,10,10,1,3,2,1,1,391,398
"3108",0,0.7,0,1,1,1,0,4,1,1,0,1,1,1,1,3,1,3,2,2,2,4,0,0,3,2,3,5,1,6,3,10,10,15,10,0,5,65,15,25,0,25,0,1,0,0,0,2,391,399
"3109",0,0.72,0,2,1,1,6,2,1,1,0,1,1,1,3,1,1,0,1,3,0,1,2,0,4,2,1,2,3,1,1,35,5,15,7,9,9,0,5,5,16,3,3,1,1,1,3,0,391,400
"3110",0,0.53,0,3,1,1,0,4,1,1,0,0,1,2,0,2,0,2,1,1,1,4,4,0,5,3,5,5,3,1,5,0,0,10,10,10,10,55,10,30,10,0,25,0,4,1,2,2,391,401
"3111",0,0.4,1,1,1,1,0,4,1,1,0,1,1,2,1,0,1,0,1,0,6,5,6,2,2,3,1,1,2,7,2,10,20,20,15,0,5,55,20,10,0,10,15,2,1,1,2,2,391,402
"3112",0,-0.02,0,6,1,1,5,1,1,1,1,2,1,1,7,3,1,2,4,4,2,6,4,5,2,3,2,1,2,1,2,15,25,15,5,5,5,55,20,10,0,15,10,4,1,0,2,2,391,403
"3113",0,0.85,0,5,1,1,0,1,1,1,1,1,1,2,4,2,2,2,1,0,6,0,1,3,2,3,2,3,2,1,3,10,14,10,15,7,2,70,16,24,4,20,6,2,0,1,2,1,391,404
"3114",0,0.17,1,2,1,1,0,4,1,1,1,4,1,2,0,0,1,2,2,7,5,1,1,5,7,4,2,4,5,3,2,5,25,15,5,5,5,55,10,25,5,20,5,0,1,0,1,3,391,405
"3115",0,0.11,1,1,1,1,0,4,1,0,2,1,1,4,5,2,1,0,0,1,5,3,2,6,5,4,2,5,2,1,2,15,20,15,10,10,10,60,20,20,0,20,0,2,2,1,1,2,391,406
"3116",0,0.34,0,4,1,1,0,4,1,1,0,1,0,0,3,1,1,3,2,2,3,7,0,4,4,5,4,4,3,5,1,5,15,20,5,5,0,30,10,10,10,10,10,1,0,2,1,1,391,407
"3117",0,0.09,1,4,1,1,0,4,1,1,3,0,1,1,6,3,0,3,1,6,4,8,3,1,1,3,1,5,2,1,2,15,10,15,10,0,10,50,15,15,0,10,15,0,2,1,1,2,391,408
"3118",0,0.55,0,5,1,1,4,0,1,1,2,2,1,2,3,5,4,1,1,1,1,1,2,1,3,3,5,5,1,0,3,15,15,15,10,0,5,65,15,20,0,15,15,1,0,0,1,1,391,409
"3119",1,0.08,0,1,1,1,7,3,1,0,1,0,1,2,7,1,0,5,6,1,9,8,1,1,1,1,1,0,3,1,1,15,20,15,10,0,0,50,10,10,0,10,10,1,1,1,3,3,391,410
"3120",0,0.11,0,6,1,1,7,3,1,1,0,0,1,1,5,0,1,1,1,6,2,8,1,0,4,1,2,5,4,1,1,0,15,20,15,0,10,20,0,10,0,0,0,0,3,2,0,2,391,411
"3121",0,-0.24,0,1,1,1,0,4,1,0,1,1,1,2,9,4,3,2,1,9,6,6,1,5,2,0,3,3,0,2,0,40,5,30,5,5,5,20,10,10,10,5,5,1,2,1,1,1,391,412
"3124",0,0.37,0,3,1,1,2,4,1,0,0,1,1,7,0,0,2,1,2,8,0,6,1,0,3,1,2,2,3,1,0,25,20,5,0,0,0,60,10,10,10,10,20,1,1,1,5,1,391,415
"3125",0,0.29,0,2,1,1,3,1,1,1,1,1,1,5,5,5,3,3,2,3,1,3,3,1,1,2,1,3,2,6,3,5,1,6,8,4,0,7,18,7,2,9,7,3,0,2,0,2,392,397
"3126",1,0.4,0,3,1,1,1,1,1,1,1,2,1,0,2,1,1,3,2,0,8,5,3,1,1,1,1,5,1,5,5,30,10,5,0,10,5,5,10,10,5,5,5,3,1,1,3,1,392,398
"3127",0,0.5,0,3,1,1,5,0,1,1,0,1,1,5,1,6,0,1,0,2,2,2,1,5,2,3,3,0,4,1,4,10,10,5,10,0,5,10,5,15,5,10,15,5,2,1,2,2,392,399
"3128",0,0.34,0,0,1,1,1,6,1,0,0,1,1,3,1,4,2,4,3,3,0,5,3,5,1,3,1,3,6,6,0,55,15,5,27,9,9,55,5,5,21,12,12,3,3,0,1,0,392,400
"3129",0,0.54,0,5,1,1,5,0,1,1,0,2,1,6,2,1,1,2,1,1,1,2,5,5,0,2,5,0,0,4,6,20,20,10,10,10,10,0,0,20,15,15,10,4,2,2,0,2,392,401
"3130",0,0.12,1,3,1,1,5,0,1,1,0,1,1,6,1,3,0,4,3,0,6,1,7,3,3,2,1,6,1,2,3,10,0,0,5,0,5,0,10,0,5,5,0,2,1,2,0,2,392,402
"3131",0,0.16,0,4,1,1,0,5,1,0,1,0,1,5,5,0,2,6,6,4,2,0,5,0,3,2,2,4,5,6,3,5,5,5,15,5,5,0,10,0,5,0,5,0,1,1,0,2,392,403
"3132",1,0.18,0,3,1,1,5,3,1,1,1,1,1,6,2,5,1,2,1,0,6,6,2,2,3,2,2,2,1,4,4,10,6,10,5,7,2,15,6,14,1,5,9,2,2,0,0,1,392,404
"3133",0,0.45,1,4,1,1,5,0,1,1,1,2,1,2,2,3,0,2,0,7,5,5,2,0,2,1,2,1,2,2,3,15,5,5,15,5,5,0,0,15,10,5,10,4,1,1,3,3,392,405
"3134",0,0.41,1,1,1,1,5,0,1,1,2,1,1,0,3,5,0,4,2,1,5,3,3,1,0,1,2,0,5,6,3,5,0,5,10,10,10,5,10,10,5,5,15,2,0,0,1,2,392,406
"3135",0,0.75,0,2,1,1,5,0,1,1,0,1,0,4,1,4,0,1,0,2,3,1,1,1,1,0,4,1,0,0,2,15,5,0,15,5,0,25,0,0,15,5,5,3,2,1,1,1,392,407
"3136",0,0.29,1,2,1,1,5,0,1,1,3,2,1,3,4,6,1,1,1,6,4,2,4,4,4,2,1,0,5,6,3,5,10,5,10,0,10,5,5,5,5,5,0,4,0,0,3,2,392,408
"3137",0,0.43,0,3,1,1,1,4,1,1,2,0,1,6,1,2,5,3,1,1,1,5,3,4,2,2,5,0,2,5,4,5,5,5,10,0,5,10,5,10,5,0,0,3,2,1,1,1,392,409
"3138",0,-0.26,0,1,1,1,2,7,1,1,1,2,1,6,5,2,1,9,8,1,9,2,2,4,6,6,1,5,6,6,2,5,0,5,10,0,0,5,0,0,5,5,5,3,3,2,1,3,392,410
"3139",0,0.46,0,8,1,1,2,1,1,1,0,2,1,3,3,3,2,3,3,6,2,2,2,5,1,4,2,0,1,4,0,20,5,0,5,0,10,35,10,0,5,15,15,4,1,1,2,2,392,411
"3140",0,-0.27,0,1,1,1,5,0,1,1,1,1,1,6,7,7,4,2,1,9,6,0,2,0,3,5,3,2,3,3,1,60,15,10,25,5,5,35,0,0,15,10,10,3,0,0,1,1,392,412
"3143",0,0.62,0,5,1,1,3,0,1,1,0,1,1,3,2,3,3,3,4,8,0,0,0,5,2,4,2,3,6,6,1,5,0,25,20,0,0,5,0,0,5,5,5,3,1,2,3,1,392,415
"3144",1,0.08,0,2,1,1,1,6,1,1,2,1,1,6,6,5,1,2,2,2,1,2,2,1,0,0,3,0,0,3,0,12,1,4,3,6,0,0,10,1,5,1,5,0,2,2,1,1,393,397
"3145",1,0.36,0,7,1,1,3,6,1,1,4,0,1,1,1,1,5,2,2,5,6,4,2,1,0,1,1,2,1,2,2,37,10,15,5,12,5,2,2,2,2,5,3,0,3,1,2,0,393,398
"3146",0,0.43,0,7,1,1,3,7,1,1,3,1,1,6,0,6,4,0,0,3,0,1,0,5,1,1,1,3,2,4,1,17,10,5,5,2,5,3,3,7,2,20,13,2,0,1,1,1,393,399
"3147",0,0.25,0,4,1,1,3,1,1,1,3,1,1,4,2,4,2,3,3,2,2,4,2,5,0,1,1,0,4,3,3,62,15,5,22,11,9,62,13,13,14,2,10,0,1,0,2,1,393,400
"3148",0,0.42,0,9,1,1,3,7,1,1,3,0,1,7,1,1,3,1,1,4,1,1,4,5,1,0,3,3,2,1,3,27,20,0,5,12,10,7,8,12,8,5,12,1,4,2,1,3,393,401
"3149",0,-0.18,1,7,1,1,3,7,1,1,3,1,1,7,0,3,4,3,3,5,4,0,6,3,2,0,3,3,1,5,0,17,0,10,0,2,5,7,2,8,2,5,2,1,1,2,1,1,393,402
"3150",1,-0.14,0,0,1,1,2,2,1,1,2,2,1,6,6,0,2,5,6,1,0,1,4,0,2,0,4,1,3,3,0,12,5,5,10,7,5,7,2,8,2,10,3,3,1,1,1,1,393,403
"3151",0,-0.02,0,1,1,1,3,4,1,1,2,1,1,7,3,5,5,1,1,5,4,5,1,2,2,0,0,1,1,1,1,17,6,0,0,9,2,8,2,6,6,15,7,1,0,0,1,0,393,404
"3152",0,0.64,1,8,1,1,3,7,1,1,2,4,1,3,1,3,4,1,0,2,3,4,1,0,3,1,0,2,4,1,0,22,5,5,10,7,5,7,8,7,3,15,8,1,1,1,2,2,393,405
"3153",1,0.29,1,5,1,1,3,7,1,0,1,1,1,1,4,5,4,3,2,4,3,2,2,1,1,1,0,3,3,3,0,12,0,5,5,8,10,2,2,2,2,15,13,1,2,0,0,1,393,406
"3154",0,0.66,0,2,1,1,3,7,1,1,3,1,0,5,2,4,4,0,0,3,1,2,0,1,0,2,2,2,2,3,1,22,5,10,10,3,0,32,8,8,8,5,3,0,0,1,0,0,393,407
"3155",0,0.25,1,2,1,1,3,7,1,1,0,0,1,4,5,6,3,0,1,1,2,3,3,4,3,0,1,3,3,3,0,12,10,5,5,2,10,12,3,3,2,5,2,1,2,0,2,1,393,408
"3156",0,0.36,0,1,1,1,1,3,1,1,1,2,1,7,2,2,1,2,1,6,1,4,2,4,1,0,3,3,0,2,1,12,5,5,5,2,5,3,3,2,2,10,2,0,0,1,0,0,393,409
"3157",0,-0.5,0,5,1,1,4,0,1,0,2,0,1,7,6,2,3,8,8,4,7,3,1,4,5,4,3,2,4,3,1,12,0,5,5,2,0,12,8,8,2,5,3,0,1,2,2,2,393,410
"3158",0,0.36,0,12,1,1,4,6,1,1,3,0,1,4,4,3,2,2,3,1,0,3,1,5,0,2,0,3,3,1,3,27,5,10,0,2,10,42,18,8,2,5,13,1,3,1,1,3,393,411
"3159",0,0,0,5,1,1,3,7,1,0,2,1,1,7,8,7,0,1,1,4,4,1,1,0,2,3,1,1,1,0,2,67,15,20,20,7,5,42,8,8,8,0,8,0,2,0,0,0,393,412
"3162",0,0.68,0,9,1,1,1,7,1,0,3,1,1,2,1,3,1,2,4,3,2,1,1,5,1,2,4,0,4,3,2,2,0,15,15,2,0,2,8,8,12,5,7,0,1,2,4,0,393,415
"3163",0,0.1,0,0,1,1,2,4,1,0,1,0,1,6,7,4,3,1,1,4,1,5,3,1,2,1,4,0,2,1,0,2,2,5,7,9,7,2,8,2,8,9,7,2,1,3,0,2,394,397
"3164",0,0.45,0,5,1,1,6,4,1,0,1,1,1,1,0,2,1,1,1,1,8,7,3,1,2,0,2,2,1,0,2,27,9,6,15,15,12,0,0,5,5,5,5,2,2,0,3,1,394,398
"3165",0,0.46,0,5,1,1,0,5,1,0,0,0,1,6,1,5,0,1,1,3,2,4,1,5,3,2,0,3,4,6,1,7,9,4,5,5,2,5,5,10,5,10,15,0,1,2,2,2,394,399
"3166",0,0.27,0,2,1,1,6,1,1,1,0,0,1,4,3,3,2,2,2,4,0,7,3,5,2,2,2,0,6,1,3,52,14,4,12,14,16,60,15,10,11,12,12,2,2,1,1,0,394,400
"3167",0,0.55,0,7,1,1,0,5,1,0,0,1,1,7,0,0,1,0,0,2,1,4,5,5,1,1,2,3,0,1,3,17,19,9,5,15,3,5,10,15,5,15,10,1,3,3,0,2,394,401
"3168",0,0.17,1,5,1,1,0,5,1,1,0,0,1,7,1,2,0,2,2,1,6,3,7,3,4,1,4,3,1,7,0,7,1,1,10,5,12,5,0,5,5,5,0,3,0,3,0,2,394,402
"3169",0,0,0,2,1,1,5,0,1,1,1,1,1,6,7,1,2,4,5,5,2,2,5,0,4,1,5,1,5,1,0,2,6,4,0,10,2,5,0,5,5,0,5,5,0,2,0,2,394,403
"3170",1,0.1,0,1,1,1,0,2,1,0,1,0,1,7,4,4,1,0,0,1,6,8,2,2,4,1,1,1,1,1,1,7,5,9,10,12,9,10,4,9,9,5,9,3,1,1,0,1,394,404
"3171",0,0.4,1,6,1,1,0,5,1,1,1,3,1,3,0,2,0,0,1,8,5,7,2,0,1,0,1,2,2,3,0,12,6,4,0,10,12,5,10,10,0,5,10,1,0,2,3,3,394,405
"3172",0,0.39,1,3,1,1,0,5,1,1,2,0,1,1,5,4,0,2,1,2,5,5,3,1,1,0,1,3,5,1,0,2,1,4,5,5,17,0,0,5,5,5,15,3,1,1,1,2,394,406
"3173",0,0.78,0,0,1,1,0,5,1,1,0,0,0,5,3,3,0,1,1,3,3,1,1,1,2,1,1,2,0,5,1,12,4,1,0,0,7,30,10,5,5,5,5,2,1,0,1,1,394,407
"3174",0,0.15,1,0,1,1,0,5,1,0,3,1,1,4,6,5,1,1,0,7,4,0,4,4,5,1,2,3,5,1,0,2,9,4,5,5,3,10,5,0,5,5,0,1,1,1,3,2,394,408
"3175",0,0.35,0,1,1,1,4,1,1,0,2,1,1,7,3,3,5,1,0,0,1,7,3,4,3,1,2,3,2,0,1,2,4,4,5,5,2,5,5,5,5,0,0,2,1,2,1,1,394,409
"3176",0,-0.22,0,3,1,1,7,2,1,1,1,1,1,7,7,1,1,7,7,2,9,0,2,4,7,5,4,2,6,1,1,2,1,4,5,5,7,10,10,5,5,5,5,2,2,3,1,3,394,410
"3177",0,0.4,0,10,1,1,7,4,1,1,0,1,1,4,5,2,2,1,2,7,2,0,2,5,2,3,1,3,1,1,3,17,4,1,10,5,17,40,20,5,5,15,15,1,2,0,2,2,394,411
"3178",0,-0.34,0,3,1,1,0,5,1,1,1,0,1,7,9,6,4,0,0,10,6,2,2,0,4,4,0,1,3,2,2,57,14,11,10,10,12,40,10,5,5,10,10,2,1,1,1,1,394,412
"3181",0,0.53,0,7,1,1,2,5,1,1,0,0,1,2,0,2,3,1,3,9,0,2,0,5,3,3,5,0,6,1,2,8,1,24,5,5,7,0,10,5,15,5,5,2,0,3,3,1,394,415
"3182",0,0.28,0,9,1,1,2,0,1,1,1,0,1,6,4,4,4,1,1,0,1,2,2,2,3,2,3,2,2,7,2,0,1,1,12,4,10,12,8,7,3,4,2,1,1,1,0,2,395,397
"3183",0,0.38,0,4,1,1,6,0,1,1,1,1,1,1,3,2,0,1,1,3,8,0,2,4,3,1,1,4,1,6,4,25,10,10,20,10,15,10,0,10,0,0,0,1,2,2,3,1,395,398
"3184",0,0.49,0,4,1,1,0,1,1,1,0,0,1,6,2,5,1,1,1,1,2,3,0,2,4,3,1,1,4,0,3,5,10,0,10,0,5,15,5,15,0,15,10,1,1,0,2,2,395,399
"3185",1,0.6,0,7,1,1,6,5,1,1,0,0,1,4,0,3,3,2,2,0,0,0,2,2,3,3,1,2,6,7,1,50,15,0,7,9,19,50,15,5,16,7,7,1,2,1,1,0,395,400
"3186",0,0.58,0,2,1,1,0,1,1,1,0,1,1,7,3,0,2,0,0,2,1,3,4,2,2,2,3,1,0,5,5,15,20,5,10,10,0,5,10,20,10,10,15,0,3,1,0,2,395,401
"3187",0,-0.02,1,4,1,1,0,1,1,0,0,0,1,7,2,2,1,2,2,3,6,4,6,0,5,2,3,5,1,1,2,5,0,5,15,0,15,5,0,0,0,0,5,2,0,1,0,2,395,402
"3188",0,0.01,0,11,1,1,5,4,1,1,1,1,1,6,4,1,3,4,5,1,2,5,4,3,5,2,4,3,5,7,2,0,5,0,5,5,5,5,0,0,0,5,0,4,0,0,0,2,395,403
"3189",0,0.23,0,10,1,1,0,2,1,1,1,0,1,7,1,4,0,0,0,3,6,1,1,1,5,2,0,1,1,5,3,5,6,5,15,7,12,20,4,14,4,10,4,2,1,1,0,1,395,404
"3190",0,0.65,1,3,1,1,0,1,1,1,1,3,1,3,3,2,1,0,1,4,5,0,1,3,0,1,0,0,2,3,2,10,5,0,5,5,15,5,10,15,5,10,5,0,0,0,3,3,395,405
"3191",1,0.42,1,6,1,1,0,1,1,1,2,0,1,1,2,4,1,2,1,2,5,2,2,4,2,1,0,1,5,7,2,0,0,0,10,10,20,10,0,10,0,10,10,2,1,1,1,2,395,406
"3192",0,0.54,0,9,1,1,0,1,1,0,0,0,0,5,0,3,1,1,1,1,3,6,0,2,3,0,2,0,0,1,1,10,5,5,5,5,10,20,10,0,10,0,0,1,1,2,1,1,395,407
"3193",0,0.19,1,9,1,1,0,1,1,1,3,1,1,4,3,5,2,1,0,3,4,7,3,1,6,2,1,1,5,7,2,0,10,0,10,0,0,0,5,5,0,0,5,0,1,1,3,2,395,408
"3194",0,0.44,0,10,1,1,4,3,1,1,2,1,1,7,0,3,6,1,0,4,1,0,2,1,4,2,3,1,2,6,3,0,5,0,10,0,5,15,5,10,0,5,5,1,1,0,1,1,395,409
"3195",0,-0.41,0,6,1,1,7,6,1,1,1,1,1,7,4,1,2,7,7,2,9,7,1,1,8,6,3,4,6,7,1,0,0,0,10,0,10,0,10,0,0,0,0,1,2,1,1,3,395,410
"3196",0,0.46,0,1,1,1,7,0,1,0,0,1,1,4,2,2,3,1,2,3,2,7,1,2,3,4,0,1,1,5,1,15,5,5,15,0,20,30,20,0,0,10,10,0,2,2,2,2,395,411
"3197",0,-0.31,0,6,1,1,0,1,1,1,1,0,1,7,6,6,5,0,0,6,6,5,1,3,5,5,1,1,3,4,0,55,15,15,5,5,15,30,10,0,10,5,5,1,1,1,1,1,395,412
"3200",0,0.7,0,2,1,1,2,1,1,1,0,0,1,2,3,2,4,1,3,5,0,5,1,2,4,4,4,2,6,7,0,10,0,20,0,0,10,10,10,0,10,0,10,1,0,1,3,1,395,415
"3201",0,-0.11,1,1,1,1,2,3,1,0,2,0,1,6,0,1,4,3,3,1,5,1,3,4,3,2,6,3,2,6,2,5,3,3,4,9,6,2,13,2,5,8,10,1,3,0,3,1,396,397
"3202",0,0.31,1,4,1,1,6,3,1,0,4,1,1,1,7,5,0,3,3,2,2,1,3,2,3,1,4,5,1,5,4,30,8,8,12,15,11,0,5,5,2,4,8,1,4,3,0,0,396,398
"3203",0,0.19,1,4,1,1,0,4,1,0,3,0,1,6,6,2,1,1,1,0,4,2,1,8,4,3,2,0,4,1,3,10,8,2,2,5,1,5,0,10,2,11,18,1,1,1,1,1,396,399
"3204",0,0.15,1,1,1,1,6,2,1,1,3,0,1,4,4,0,3,4,4,1,6,1,3,8,3,3,4,3,6,6,1,55,13,2,15,14,15,60,10,10,14,11,15,1,0,2,4,1,396,400
"3205",0,0.11,1,6,1,1,0,4,1,0,3,1,1,7,7,3,2,2,2,1,5,2,5,8,2,2,0,0,0,4,5,20,18,7,2,15,4,5,5,15,8,14,7,0,5,0,3,3,396,401
"3206",0,-0.41,0,4,1,1,0,4,1,1,3,0,1,7,6,1,1,4,4,2,0,3,7,6,5,2,6,6,1,2,2,10,2,3,7,5,11,5,5,5,2,4,3,2,2,0,3,1,396,402
"3207",0,-0.12,1,3,1,1,5,1,1,1,2,1,1,6,0,4,3,6,7,2,4,4,5,3,5,2,7,4,5,6,2,5,7,2,3,10,1,5,5,5,2,1,8,4,2,1,3,1,396,403
"3208",0,-0.26,1,2,1,1,0,1,1,0,2,0,1,7,3,1,0,2,2,2,0,2,2,5,5,2,3,2,1,4,3,10,4,7,7,12,8,10,1,9,6,6,12,2,1,2,3,0,396,404
"3209",0,0.44,1,5,1,1,0,4,1,1,2,3,1,3,7,1,1,2,1,5,1,1,2,3,0,1,3,1,2,2,2,15,7,2,3,10,11,5,5,10,3,6,13,0,2,1,0,2,396,405
"3210",0,0.59,0,2,1,1,0,4,1,1,1,0,1,1,2,1,1,4,3,1,1,1,3,2,2,1,3,0,5,6,2,5,2,2,2,5,16,0,5,5,2,6,18,2,3,2,2,1,396,406
"3211",0,0.43,1,1,1,1,0,4,1,1,3,0,0,5,4,0,1,1,1,0,3,5,1,4,3,0,1,1,0,0,1,15,3,3,3,0,6,30,5,5,8,4,8,1,1,3,2,0,396,407
"3212",1,0.28,1,1,1,1,0,4,1,0,0,1,1,4,1,2,2,1,2,4,2,6,4,7,6,2,4,0,5,6,2,5,8,2,2,5,4,10,0,0,2,4,3,0,3,2,0,1,396,408
"3213",0,0.01,1,2,1,1,4,0,1,0,1,1,1,7,4,6,6,3,2,3,5,1,3,7,4,2,0,0,2,5,3,5,3,2,2,5,1,5,0,5,2,1,3,1,1,1,2,0,396,409
"3214",0,-0.41,1,2,1,1,7,3,1,1,2,1,1,7,0,2,2,9,9,1,3,6,2,7,8,6,6,5,6,6,1,5,2,2,2,5,6,10,5,5,2,4,8,1,0,0,4,2,396,410
"3215",0,0.27,1,9,1,1,7,3,1,1,3,1,1,4,2,1,3,3,4,4,4,6,2,8,3,4,3,0,1,4,1,20,3,3,7,5,16,40,15,5,2,14,18,0,4,3,1,3,396,411
"3216",0,-0.05,1,2,1,1,0,4,1,1,2,0,1,7,2,3,5,2,2,7,0,4,2,3,5,5,2,2,3,3,0,60,13,13,13,10,11,40,5,5,8,9,13,1,3,2,2,0,396,412
"3219",0,0.64,1,6,1,1,2,4,1,1,3,0,1,2,7,1,4,3,5,6,6,4,0,8,4,4,7,3,6,6,0,5,2,22,8,5,6,0,5,5,12,4,2,1,2,0,6,0,396,415
"3228",1,0.71,0,3,1,1,5,6,1,1,1,1,1,1,1,4,4,1,1,2,1,1,0,3,3,1,1,0,4,1,3,10,5,0,0,0,15,5,10,5,5,0,15,1,2,0,4,0,417,422
"3229",0,0.58,0,1,1,1,0,0,1,1,1,2,1,3,1,5,3,1,1,1,3,0,2,3,1,1,0,1,2,4,1,10,0,10,0,5,15,5,0,10,10,20,15,0,1,1,4,1,417,423
"3230",0,-0.55,1,5,1,1,3,3,1,1,1,0,1,1,6,3,2,3,3,2,4,0,2,5,1,1,2,1,5,3,1,3,4,3,7,7,4,0,5,5,5,0,5,0,1,1,3,1,417,424
"3231",0,0.15,0,1,1,1,2,6,1,1,1,1,1,1,7,4,3,1,2,3,1,2,2,3,0,0,2,1,1,6,1,4,5,0,2,2,5,15,15,10,10,5,5,1,1,1,2,1,417,425
"3232",0,0.42,0,5,1,1,3,6,1,1,3,2,1,1,1,3,3,2,4,5,1,1,2,1,1,1,1,0,1,6,2,5,13,15,10,2,15,5,7,30,16,5,17,1,0,2,4,1,417,426
"3233",0,0.67,0,1,1,1,0,0,1,0,2,0,1,4,0,6,3,1,1,1,2,2,1,1,2,2,0,4,2,2,1,0,0,0,10,10,0,0,0,0,5,5,10,0,2,1,4,1,417,427
"3234",0,0.35,1,2,1,1,7,7,1,1,3,2,1,0,4,1,4,2,1,2,2,1,0,3,0,0,2,1,4,5,3,40,10,10,0,0,20,25,0,0,10,5,10,1,0,1,3,1,417,428
"3235",0,0.33,0,2,1,1,0,0,1,1,3,1,1,1,7,4,4,0,0,0,3,2,2,6,2,1,1,2,4,2,2,35,10,5,5,5,20,0,5,5,5,0,5,1,0,1,5,0,417,429
"3236",0,0.44,1,1,1,1,1,4,1,1,3,0,1,5,0,3,0,2,1,4,3,2,3,3,1,2,1,3,0,2,3,15,0,0,5,0,10,5,5,0,5,5,10,1,1,0,1,3,418,422
"3237",0,0.23,1,5,1,1,6,2,1,1,3,1,1,7,0,4,1,0,1,1,1,1,1,3,3,2,0,4,2,3,1,15,5,10,5,5,10,5,5,5,10,25,10,0,0,1,1,4,418,423
"3238",0,-0.15,0,1,1,1,3,1,1,1,1,1,1,5,5,2,2,2,3,0,2,1,5,1,3,2,2,2,1,2,1,2,9,3,2,7,1,0,0,0,5,5,0,0,2,1,0,2,418,424
"3239",0,-0.09,1,3,1,0,4,4,1,1,3,0,1,5,6,3,1,0,2,1,3,1,5,3,2,3,2,2,5,5,1,1,0,0,3,2,0,15,10,5,10,10,0,1,0,1,1,4,418,425
"3240",0,0.27,1,1,1,1,3,4,1,1,5,1,1,5,0,2,1,1,4,3,3,0,5,5,1,4,1,3,3,5,2,10,18,15,5,2,10,5,12,25,16,10,12,1,1,2,1,4,418,426
"3241",0,0.12,1,3,1,1,6,2,1,1,0,1,1,8,1,5,1,0,1,3,4,3,2,7,4,5,0,1,6,3,1,5,5,0,5,10,5,0,5,5,5,10,5,0,1,1,1,4,418,427
"3242",0,0.58,0,2,1,1,1,5,0,1,5,1,1,4,3,0,0,1,1,0,0,0,3,3,2,3,2,2,0,4,3,45,15,10,5,0,15,25,5,5,10,0,5,1,1,1,0,4,418,428
"3243",0,0.53,1,2,1,1,6,2,1,1,5,0,1,5,6,3,0,1,0,2,1,1,1,0,0,2,1,1,0,1,2,40,15,5,0,5,15,0,0,0,5,5,0,1,1,1,2,3,418,429
"3244",1,0.4,0,2,1,1,6,6,1,1,2,1,1,1,0,3,1,4,3,5,0,5,2,3,0,1,0,0,3,2,3,25,5,0,0,5,25,20,10,10,5,10,15,1,2,1,3,5,419,422
"3245",0,0.33,0,2,1,1,1,0,1,1,2,0,1,3,0,4,0,2,1,2,4,4,0,3,4,1,1,1,1,3,1,25,10,10,0,0,25,30,0,15,0,30,15,2,1,0,3,6,419,423
"3246",0,-0.3,1,4,1,1,4,3,1,1,4,2,1,1,5,2,1,0,1,1,5,4,4,1,4,1,1,1,4,2,1,12,14,3,7,12,14,25,5,10,5,10,5,2,1,2,2,4,419,424
"3247",0,0.29,0,0,1,1,3,6,1,1,2,1,1,1,6,3,0,2,0,0,0,2,4,3,3,2,1,1,2,5,1,11,5,0,2,7,15,40,15,15,0,15,5,3,1,0,1,6,419,425
"3248",0,0.58,0,4,1,1,4,6,1,1,0,0,1,1,0,2,0,1,2,2,0,3,4,5,2,3,0,0,0,5,2,20,23,15,10,3,25,20,7,35,6,15,17,1,0,1,3,6,419,426
"3249",0,0.2,0,0,1,1,1,0,1,1,5,2,1,4,1,5,0,2,1,4,1,6,1,7,5,4,1,4,3,3,1,15,10,0,10,15,10,25,0,5,15,15,10,2,2,2,3,6,419,427
"3250",0,0.42,1,1,1,1,8,7,1,1,0,0,1,0,3,0,1,1,1,1,3,3,2,3,3,2,1,1,3,4,3,55,20,10,0,5,30,0,0,5,0,5,10,1,0,0,2,6,419,428
"3251",0,0.48,0,1,1,1,1,0,1,1,0,1,1,1,6,3,1,3,2,3,4,2,0,0,1,1,2,2,3,1,2,50,20,5,5,0,30,25,5,10,5,10,5,1,0,0,4,5,419,429
"3252",1,0.72,0,4,1,1,5,6,1,1,0,0,1,1,2,3,1,1,1,3,2,1,2,2,1,1,2,1,1,5,3,20,15,20,0,5,10,5,15,0,10,10,10,0,1,2,1,1,420,422
